transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T107403,2023-07-19T07:14:45.525853,ACC647763,ACC967907,26.67,transfer,restaurant,Toronto,atm,False,,,0.21,20,0.49,card,50.251.244.96,D6746086
T107404,2023-12-21T07:32:14.409287,ACC568972,ACC551022,162.94,payment,utilities,Tokyo,atm,False,,,-0.01,19,0.33,UPI,96.77.153.189,D9053455
T107405,2023-02-26T13:29:10.691702,ACC341194,ACC939911,158.76,payment,retail,Berlin,atm,False,,,-0.61,19,0.03,wire_transfer,199.123.97.218,D6462942
T107406,2023-04-28T12:45:52.935173,ACC403495,ACC940613,491.73,withdrawal,retail,Toronto,web,False,,,-0.27,13,0.85,ACH,111.126.109.105,D6444247
T107407,2023-01-04T21:18:39.516373,ACC802035,ACC961504,42.69,transfer,restaurant,New York,mobile,False,,,1.24,7,0.19,ACH,75.248.112.134,D8192210
T107408,2023-07-19T02:29:36.513338,ACC843186,ACC566582,538.71,deposit,entertainment,Dubai,atm,False,,,2.25,4,0.7,ACH,190.13.126.112,D5521002
T107409,2023-03-24T00:21:10.251086,ACC327245,ACC735362,8.4,transfer,online,London,atm,False,,,0.62,7,0.87,UPI,161.75.217.72,D4057398
T107410,2023-10-26T12:24:45.272974,ACC211391,ACC143460,117.36,payment,utilities,London,pos,False,,,-0.36,12,0.3,card,244.222.76.203,D5515394
T107411,2023-08-20T17:09:10.869659,ACC903168,ACC581810,271.69,payment,other,Sydney,pos,False,,,2.09,13,0.49,wire_transfer,209.221.22.30,D5480163
T107412,2023-03-19T02:45:55.381367,ACC607924,ACC963317,19.41,transfer,other,Berlin,pos,False,,,-0.24,18,0.67,card,101.35.249.235,D5254201
T107413,2023-04-15T10:54:25.207162,ACC363114,ACC917433,281.34,payment,travel,Berlin,pos,False,,,0.62,16,0.37,ACH,202.155.218.59,D5822745
T107414,2023-12-18T08:13:37.908217,ACC792147,ACC142111,32.92,transfer,online,Dubai,mobile,False,,,-0.26,17,0.12,wire_transfer,186.146.222.61,D2024713
T107415,2023-03-21T21:06:27.761968,ACC982434,ACC527516,94.8,payment,other,Dubai,web,False,,,0.41,18,0.57,UPI,180.176.98.88,D3580947
T107416,2023-07-12T16:51:12.132655,ACC343941,ACC619572,1289.02,deposit,utilities,Sydney,web,False,,,0.39,13,0.27,UPI,98.48.196.104,D9313139
T107417,2023-01-17T02:17:44.734432,ACC885955,ACC968448,11.82,transfer,restaurant,Berlin,atm,False,,,1.16,4,0.32,card,91.153.17.219,D4323904
T107418,2023-11-11T23:02:23.972207,ACC913104,ACC168790,240.03,payment,online,Dubai,atm,False,,,0.05,6,0.14,wire_transfer,50.180.224.128,D5687244
T107419,2023-04-11T06:45:27.273716,ACC312961,ACC653558,755.59,deposit,retail,Toronto,mobile,False,,,-0.23,10,0.27,ACH,111.158.71.130,D8918313
T107420,2023-11-08T05:49:39.337780,ACC257088,ACC921441,13.6,payment,retail,London,mobile,False,,,0.68,20,0.28,UPI,213.219.44.131,D1064120
T107421,2023-08-13T13:19:59.699042,ACC694317,ACC750748,39.78,transfer,retail,Toronto,atm,False,,,-0.03,9,0.6,ACH,32.30.102.171,D7133607
T107422,2023-07-16T17:26:36.288201,ACC232714,ACC446811,17.32,transfer,entertainment,Tokyo,pos,False,,,-1.79,13,0.75,ACH,247.172.221.103,D1837992
T107423,2023-05-18T12:34:15.475508,ACC548298,ACC238502,99.22,payment,retail,Tokyo,web,False,,,1.28,2,0.38,UPI,79.122.111.39,D6407117
T107424,2023-05-02T12:52:22.566745,ACC932838,ACC256849,0.01,withdrawal,grocery,Sydney,web,False,,,0.0,6,0.51,UPI,86.169.51.97,D1171008
T107425,2023-09-29T01:22:31.934151,ACC104955,ACC767250,138.85,transfer,retail,Singapore,web,False,,,0.26,4,0.83,card,197.109.63.133,D8780829
T107426,2023-02-09T21:36:45.917652,ACC998956,ACC745357,422.97,withdrawal,online,Dubai,mobile,False,,,0.33,6,0.24,card,103.175.238.6,D3869358
T107427,2023-09-07T16:49:51.239903,ACC914492,ACC197910,112.1,withdrawal,travel,Tokyo,atm,False,,,-0.09,8,0.61,UPI,165.253.106.224,D9758377
T107428,2023-11-01T22:29:42.476429,ACC619425,ACC647532,1441.58,deposit,travel,Dubai,mobile,False,,,-1.19,3,0.09,card,171.216.248.152,D4463716
T107429,2023-01-16T00:20:45.653202,ACC445355,ACC635780,667.64,deposit,travel,Sydney,pos,False,,,0.76,13,0.33,ACH,41.34.203.199,D8892062
T107430,2023-02-08T00:48:42.739651,ACC912434,ACC959084,1144.76,deposit,utilities,Dubai,atm,False,,,1.07,10,0.44,card,6.87.205.214,D9661740
T107431,2023-02-13T13:25:33.094341,ACC171060,ACC912155,53.07,transfer,grocery,Dubai,pos,False,,,-1.74,14,0.47,wire_transfer,31.23.142.67,D3724694
T107432,2023-05-18T07:26:36.638129,ACC318513,ACC501019,340.69,withdrawal,travel,Sydney,web,False,,,1.43,7,0.98,ACH,168.182.245.207,D3222624
T107433,2023-02-04T09:55:11.306413,ACC647544,ACC323106,133.19,withdrawal,online,Berlin,mobile,False,,,0.68,11,0.89,UPI,249.110.99.77,D4147112
T107434,2023-05-15T05:34:27.941273,ACC473072,ACC541259,107.52,withdrawal,grocery,Sydney,pos,False,,,-1.44,15,0.76,wire_transfer,197.45.128.16,D3506770
T107435,2023-09-15T01:45:48.876899,ACC436849,ACC561550,426.42,withdrawal,utilities,Sydney,atm,False,,,-0.56,16,0.94,ACH,42.161.226.216,D8925553
T107436,2023-06-16T04:17:55.409293,ACC380636,ACC410278,678.69,deposit,other,Tokyo,atm,False,,,0.39,2,0.26,UPI,151.233.59.66,D6196285
T107437,2023-09-08T11:37:11.562894,ACC379814,ACC991943,8.14,transfer,restaurant,Tokyo,mobile,False,,,-1.42,19,0.35,card,167.247.1.122,D2286725
T107438,2023-08-16T14:52:08.080638,ACC656453,ACC254345,193.04,withdrawal,retail,Singapore,atm,False,,,-0.17,3,0.37,wire_transfer,100.159.170.113,D5291151
T107439,2023-05-07T13:46:54.033490,ACC421567,ACC699366,136.99,payment,utilities,New York,atm,False,,,0.76,13,0.64,wire_transfer,12.98.241.234,D7886109
T107440,2023-03-06T08:03:02.829832,ACC400629,ACC533577,103.77,payment,travel,Toronto,mobile,False,,,1.39,10,0.35,wire_transfer,73.115.244.126,D9742495
T107441,2023-01-02T17:35:42.532030,ACC704403,ACC432402,1510.32,deposit,entertainment,Tokyo,atm,False,,,-1.03,9,0.58,wire_transfer,28.199.122.156,D7767491
T107442,2023-12-21T12:48:40.738260,ACC298451,ACC734066,348.88,deposit,entertainment,New York,mobile,False,,,-1.33,16,0.81,wire_transfer,107.37.141.105,D7724596
T107443,2023-04-30T08:57:53.814541,ACC346289,ACC479759,1324.13,deposit,grocery,Dubai,web,False,,,-0.15,5,0.5,wire_transfer,221.212.175.179,D9720815
T107444,2023-09-26T22:09:40.267477,ACC324726,ACC605407,22.29,transfer,grocery,Singapore,pos,False,,,-0.53,1,0.26,card,202.222.178.99,D5128428
T107445,2023-02-03T01:49:41.997482,ACC713374,ACC184273,332.56,withdrawal,entertainment,Toronto,web,False,,,-1.11,2,0.56,ACH,67.45.126.45,D6947863
T107446,2023-12-12T12:59:04.130227,ACC496040,ACC442905,525.17,deposit,retail,Sydney,atm,False,,,1.31,4,0.98,card,137.45.219.234,D1440958
T107447,2023-07-03T10:17:12.900999,ACC431469,ACC487006,16.01,transfer,retail,Singapore,mobile,False,,,1.53,20,0.49,wire_transfer,111.251.34.80,D5159653
T107448,2023-01-29T15:04:46.855764,ACC108395,ACC979734,284.21,withdrawal,online,Berlin,pos,False,,,1.79,8,0.76,card,143.38.196.223,D9180817
T107449,2023-05-02T08:09:57.158143,ACC962424,ACC322105,166.67,payment,utilities,Berlin,web,False,,,0.35,16,0.92,ACH,162.220.219.82,D7458233
T107450,2023-09-23T03:35:31.532686,ACC134644,ACC479932,0.01,deposit,entertainment,Berlin,atm,False,,,-0.52,7,0.53,UPI,10.211.145.76,D9687885
T107451,2023-01-07T06:04:42.409819,ACC489297,ACC925318,455.24,withdrawal,travel,Dubai,pos,False,,,0.43,11,0.94,ACH,114.124.120.41,D7631498
T107452,2023-07-08T03:20:58.147116,ACC347843,ACC449879,33.27,transfer,other,New York,web,False,,,0.69,12,0.13,card,111.111.142.48,D8982078
T107453,2023-03-18T20:52:36.802613,ACC624048,ACC681695,268.28,withdrawal,retail,Tokyo,pos,False,,,0.2,19,0.44,card,119.117.234.228,D7181256
T107454,2023-09-23T14:55:34.667696,ACC250762,ACC352018,32.23,transfer,travel,Toronto,pos,False,,,0.43,13,0.43,UPI,211.10.46.244,D1337611
T107455,2023-05-21T22:29:30.911644,ACC154877,ACC874347,113.51,withdrawal,online,New York,atm,False,,,-1.87,3,0.71,UPI,12.71.44.228,D6189138
T107456,2023-07-10T19:09:28.083244,ACC899267,ACC772049,75.33,payment,restaurant,Sydney,mobile,False,,,1.15,1,0.22,wire_transfer,163.83.160.32,D2345097
T107457,2023-10-12T04:07:27.382280,ACC411356,ACC983547,43.58,transfer,restaurant,New York,web,False,,,0.8,19,0.51,ACH,80.153.144.171,D7596596
T107458,2023-04-21T18:18:59.530668,ACC172876,ACC407172,857.32,deposit,restaurant,Singapore,mobile,False,,,-1.32,19,0.84,wire_transfer,41.61.111.63,D9836638
T107459,2023-04-02T20:18:49.701643,ACC853799,ACC882248,568.79,withdrawal,other,Singapore,web,False,,,0.52,7,0.73,ACH,123.60.125.165,D8406425
T107460,2023-03-13T15:41:27.585226,ACC938371,ACC396798,243.2,payment,online,Toronto,pos,False,,,-0.05,10,0.5,wire_transfer,27.143.62.144,D7776460
T107461,2023-09-12T00:16:20.455190,ACC164629,ACC208344,1176.66,deposit,retail,London,pos,False,,,-0.68,20,0.24,card,183.53.172.90,D9210257
T107462,2023-07-16T19:27:17.884999,ACC165527,ACC392483,184.96,withdrawal,travel,Sydney,atm,False,,,-0.59,14,0.06,UPI,20.87.72.18,D7513828
T107463,2023-05-09T08:13:18.641242,ACC341317,ACC705870,163.27,payment,entertainment,Sydney,web,False,,,0.01,14,0.19,wire_transfer,152.80.232.234,D6189487
T107464,2023-09-24T09:06:47.243449,ACC465047,ACC474077,9.57,payment,online,London,atm,False,,,0.41,15,0.01,UPI,165.153.109.187,D2607906
T107465,2023-02-03T05:45:57.839888,ACC480760,ACC650605,22.83,payment,travel,Dubai,web,False,,,-0.01,11,0.9,UPI,3.139.80.183,D5646656
T107466,2023-11-17T09:03:59.471660,ACC201324,ACC804900,13.53,transfer,other,Dubai,pos,False,,,0.83,5,0.81,ACH,204.42.245.5,D2458433
T107467,2023-09-14T10:22:22.678185,ACC441635,ACC956959,14.21,transfer,travel,Dubai,web,False,,,-0.64,7,0.11,UPI,133.11.115.132,D1653583
T107468,2023-01-25T23:59:39.574080,ACC973403,ACC491446,295.61,withdrawal,other,Toronto,atm,False,,,-1.02,15,0.69,wire_transfer,125.225.198.108,D1151381
T107469,2023-07-24T16:22:04.286635,ACC773743,ACC994616,1142.81,deposit,retail,Singapore,mobile,False,,,1.1,7,0.12,wire_transfer,172.155.155.187,D7272799
T107470,2023-01-15T00:09:44.365190,ACC177456,ACC249611,15.94,transfer,other,Berlin,atm,False,,,0.48,7,0.73,UPI,217.97.205.235,D1568495
T107471,2023-03-31T19:25:53.786635,ACC736497,ACC546311,177.43,withdrawal,grocery,Singapore,web,False,,,0.36,15,0.28,UPI,181.6.211.223,D1350018
T107472,2023-12-23T01:40:40.520122,ACC494849,ACC743419,1100.4,deposit,retail,Sydney,atm,False,,,-0.44,9,0.01,card,228.203.184.108,D5783587
T107473,2023-02-13T03:43:50.365774,ACC529393,ACC812882,395.64,withdrawal,grocery,London,web,False,,,0.54,19,0.56,card,241.211.140.43,D9723871
T107474,2023-12-07T17:31:09.089608,ACC284750,ACC434278,12.15,transfer,travel,Toronto,mobile,False,,,1.06,20,0.71,wire_transfer,147.92.154.116,D5845746
T107475,2023-12-02T14:40:43.766866,ACC492982,ACC657847,111.37,payment,online,Berlin,web,False,,,-0.57,8,0.45,card,88.80.37.64,D1158185
T107476,2023-03-31T11:36:38.713924,ACC896015,ACC309361,78.25,payment,travel,Sydney,web,False,,,0.42,17,0.84,UPI,35.194.107.27,D1105946
T107477,2023-02-23T18:08:35.385201,ACC797797,ACC329623,10.69,transfer,restaurant,Toronto,atm,False,,,-2.18,5,0.66,card,23.48.220.53,D7941961
T107478,2023-12-26T06:18:33.141689,ACC624193,ACC864311,78.12,payment,grocery,Berlin,pos,False,,,-1.1,10,0.62,ACH,163.222.147.231,D6592194
T107479,2023-09-29T07:03:38.449354,ACC728012,ACC260929,1163.0,deposit,online,New York,atm,False,,,-0.47,5,0.31,ACH,169.86.202.131,D9908911
T107480,2023-01-01T22:56:07.023946,ACC793809,ACC354055,6.79,transfer,travel,Toronto,mobile,False,,,1.32,7,0.16,card,241.75.92.183,D2370292
T107481,2023-03-06T15:27:50.204629,ACC612223,ACC283939,606.78,withdrawal,utilities,Toronto,pos,False,,,-0.98,6,0.92,wire_transfer,151.238.52.179,D2665769
T107482,2023-11-17T02:37:02.110857,ACC858483,ACC895333,1277.07,deposit,other,London,atm,False,,,-0.27,6,0.21,ACH,6.163.207.102,D7506955
T107483,2023-02-26T08:50:27.663305,ACC441096,ACC969179,6.47,transfer,entertainment,Berlin,mobile,False,,,-0.12,14,0.34,ACH,24.149.150.160,D9812483
T107484,2023-09-16T16:54:42.654348,ACC697665,ACC727111,20.16,transfer,restaurant,Tokyo,web,False,,,-1.27,18,0.04,wire_transfer,242.227.69.158,D8305620
T107485,2023-09-03T06:35:30.099932,ACC648901,ACC424024,55.44,deposit,grocery,Singapore,atm,False,,,1.15,6,0.4,UPI,18.65.92.22,D2772401
T107486,2023-03-10T22:48:19.666566,ACC269751,ACC771396,356.91,payment,other,Toronto,pos,False,,,0.57,11,0.45,card,16.146.84.65,D9364418
T107487,2023-08-16T05:24:47.791869,ACC848586,ACC846361,425.95,withdrawal,travel,Singapore,pos,False,,,0.23,19,0.88,card,149.43.124.175,D7799551
T107488,2023-01-23T08:21:40.580509,ACC523237,ACC582183,20.65,transfer,utilities,Dubai,web,False,,,1.57,15,0.03,card,182.212.47.249,D1803232
T107489,2023-08-28T12:33:14.720116,ACC213357,ACC613261,188.05,withdrawal,grocery,Singapore,pos,False,,,0.23,8,0.92,ACH,161.152.96.140,D1938193
T107490,2023-05-02T22:21:24.454760,ACC501437,ACC666850,11.59,transfer,utilities,Sydney,pos,False,,,-1.06,18,0.47,UPI,159.60.202.79,D8074197
T107491,2023-09-06T09:52:25.618618,ACC191323,ACC941396,18.78,payment,online,Sydney,web,False,,,0.65,1,0.92,card,176.135.68.115,D4652814
T107492,2023-12-17T17:50:22.063320,ACC561524,ACC469694,246.71,withdrawal,other,Singapore,mobile,False,,,0.75,6,0.85,wire_transfer,22.248.232.103,D1106023
T107493,2023-10-26T18:24:57.426381,ACC293416,ACC271353,1222.94,deposit,online,Sydney,web,False,,,-0.7,15,0.57,UPI,173.197.116.162,D5599849
T107494,2023-10-21T07:17:23.584009,ACC375998,ACC109514,35.38,transfer,grocery,Berlin,web,False,,,-0.69,6,0.25,ACH,187.232.140.134,D3230386
T107495,2023-01-04T09:35:07.282329,ACC969058,ACC835480,170.52,payment,travel,Sydney,atm,False,,,-2.22,12,0.07,card,18.118.223.181,D5314487
T107496,2023-08-24T20:32:50.812465,ACC188778,ACC611837,3.83,transfer,other,New York,mobile,False,,,0.76,14,0.66,wire_transfer,139.120.95.253,D9461842
T107497,2023-06-29T20:31:26.800686,ACC790811,ACC593920,268.87,withdrawal,travel,Tokyo,pos,False,,1837.8572244730556,-1.96,19,0.52,ACH,115.201.53.163,D8123905
T107498,2023-06-18T12:21:06.132526,ACC792189,ACC896880,130.7,payment,other,Dubai,mobile,False,,,0.26,20,0.1,wire_transfer,67.160.202.44,D3722353
T107499,2023-07-13T19:26:14.758459,ACC474248,ACC442623,23.21,transfer,travel,Tokyo,mobile,False,,,-2.06,19,0.86,UPI,30.208.237.123,D8546165
T107500,2023-02-07T09:06:04.002357,ACC485944,ACC395538,13.33,transfer,online,Singapore,pos,False,,,0.73,6,0.06,UPI,67.22.233.48,D3391797
T107501,2023-05-07T09:37:13.881007,ACC464213,ACC684971,9.0,transfer,other,Singapore,web,False,,,0.13,1,0.51,UPI,175.192.5.10,D7804611
T107502,2023-09-03T12:12:33.885180,ACC100857,ACC921668,757.78,deposit,retail,Sydney,pos,False,,,0.47,19,0.1,UPI,192.191.7.172,D6132490
T107503,2023-02-06T10:53:20.386681,ACC517239,ACC626600,42.08,transfer,travel,New York,web,False,,,1.81,16,0.97,ACH,18.45.138.31,D2031387
T107504,2023-04-15T00:32:05.019965,ACC792104,ACC380097,442.87,withdrawal,entertainment,New York,web,False,,,-0.37,16,0.53,UPI,19.61.60.237,D9406136
T107505,2023-08-02T22:23:28.479446,ACC626796,ACC837687,118.07,payment,entertainment,London,web,False,,,0.57,12,0.64,card,247.99.226.20,D1624988
T107506,2023-04-27T14:11:42.488476,ACC230043,ACC929227,1354.66,deposit,utilities,Singapore,mobile,False,,,-1.29,17,0.46,wire_transfer,118.211.133.242,D6015541
T107507,2023-12-30T19:26:49.050475,ACC182565,ACC571005,569.24,deposit,online,Singapore,atm,False,,,0.69,7,0.89,wire_transfer,110.155.235.111,D2025421
T107508,2023-08-20T05:01:21.975413,ACC805595,ACC531397,11.56,transfer,retail,New York,web,False,,,-0.02,19,0.76,UPI,25.45.85.239,D7389298
T107509,2023-02-03T14:32:32.019055,ACC434689,ACC416179,108.96,payment,utilities,Sydney,atm,False,,,-1.08,7,0.52,card,95.174.239.216,D6993369
T107510,2023-03-01T02:47:34.537627,ACC116466,ACC588311,1416.22,deposit,utilities,Tokyo,pos,False,,,-0.29,20,0.19,UPI,55.131.218.222,D1657043
T107511,2023-04-12T09:47:03.295221,ACC745467,ACC881972,4.34,payment,grocery,Dubai,pos,False,,,-1.05,14,0.71,ACH,201.176.50.223,D4613739
T107512,2023-07-04T21:34:27.218025,ACC600222,ACC338106,1866.74,deposit,travel,Berlin,pos,False,,,0.1,9,0.27,card,243.214.220.78,D7495597
T107513,2023-08-11T04:16:06.291044,ACC728199,ACC552588,173.69,payment,entertainment,Tokyo,pos,False,,,1.36,1,0.68,wire_transfer,162.210.195.196,D3443798
T107514,2023-04-20T00:04:14.123926,ACC287343,ACC166396,441.72,withdrawal,grocery,New York,atm,False,,,-0.09,12,0.49,wire_transfer,159.15.122.223,D5737297
T107515,2023-08-27T09:13:25.314851,ACC231502,ACC269941,96.95,deposit,travel,Dubai,atm,False,,,0.92,11,0.89,ACH,14.88.132.45,D5327501
T107516,2023-06-19T06:01:30.169992,ACC850524,ACC414126,320.44,deposit,retail,Tokyo,pos,False,,,0.19,12,0.26,ACH,64.3.220.77,D6415300
T107517,2023-09-06T18:30:41.936427,ACC217774,ACC381484,124.15,deposit,retail,New York,atm,False,,,-1.22,7,0.16,ACH,252.175.109.53,D9433814
T107518,2023-09-20T02:08:34.212894,ACC754621,ACC989628,14.78,payment,restaurant,Singapore,mobile,False,,,-0.58,19,0.72,wire_transfer,109.161.211.81,D1017966
T107519,2023-09-12T07:30:24.742116,ACC637339,ACC181088,838.49,deposit,grocery,Tokyo,atm,False,,,1.84,12,0.21,card,79.137.142.84,D5879073
T107520,2023-06-10T21:03:54.364865,ACC875095,ACC813922,360.84,withdrawal,restaurant,Dubai,web,False,,,-1.28,18,0.49,UPI,45.2.157.11,D5836322
T107521,2023-07-05T16:36:48.116364,ACC950665,ACC905365,588.58,withdrawal,retail,Sydney,web,False,,,-1.26,5,0.7,wire_transfer,100.184.201.184,D4226781
T107522,2023-11-29T02:37:40.086071,ACC588147,ACC456330,379.34,withdrawal,utilities,Singapore,web,False,,,-1.35,4,0.73,wire_transfer,25.40.235.87,D6733718
T107523,2023-11-13T18:50:27.446867,ACC543374,ACC724407,41.42,transfer,travel,Berlin,atm,False,,,0.94,9,0.68,card,246.147.18.109,D1744133
T107524,2023-07-03T14:17:47.633091,ACC189301,ACC813931,1612.86,deposit,utilities,Tokyo,atm,False,,,-0.86,10,0.57,card,91.60.226.170,D6728635
T107525,2023-07-30T07:47:46.215884,ACC417176,ACC238792,396.7,deposit,restaurant,London,mobile,False,,,-1.07,18,0.29,UPI,209.84.20.220,D4630592
T107526,2023-11-17T16:00:49.117208,ACC469073,ACC495091,379.63,deposit,online,London,mobile,False,,,-0.77,4,0.0,card,55.184.221.153,D5668028
T107527,2023-01-16T09:43:33.734322,ACC192212,ACC829530,16.05,transfer,online,Singapore,pos,False,,,0.27,4,0.12,UPI,175.30.137.1,D9398871
T107528,2023-01-02T23:09:29.225290,ACC311110,ACC562715,26.85,transfer,grocery,Sydney,web,False,,,0.55,4,0.64,ACH,131.97.87.145,D4594838
T107529,2023-10-25T07:37:15.158203,ACC312158,ACC438260,277.92,withdrawal,grocery,London,atm,False,,,1.32,12,0.2,card,245.101.28.11,D4734750
T107530,2023-02-07T05:00:10.356786,ACC597813,ACC720786,1189.21,deposit,retail,Berlin,pos,False,,,-0.19,8,0.4,card,60.154.61.97,D1380418
T107531,2023-12-07T18:55:27.103440,ACC463647,ACC543484,1303.95,deposit,travel,Singapore,web,False,,,-0.59,20,0.09,ACH,197.25.51.191,D9343046
T107532,2023-04-06T23:51:10.005049,ACC949968,ACC366270,884.1,deposit,other,Dubai,mobile,False,,,-1.63,1,0.45,card,194.34.175.159,D5288041
T107533,2023-08-08T05:13:51.482666,ACC339863,ACC988518,1582.82,deposit,utilities,Tokyo,web,False,,,0.98,3,0.44,ACH,59.244.178.91,D5746193
T107534,2023-10-25T18:04:18.041468,ACC582118,ACC149460,871.77,deposit,entertainment,Singapore,pos,False,,,0.22,12,0.76,card,5.25.218.178,D8593177
T107535,2023-08-04T16:30:36.759458,ACC884169,ACC258090,21.88,transfer,retail,Sydney,atm,False,,,-1.3,1,0.33,UPI,152.70.222.82,D7135005
T107536,2023-07-13T23:36:25.803357,ACC670823,ACC999188,18.67,transfer,other,Singapore,web,False,,,-1.75,5,0.1,UPI,83.181.8.74,D2846527
T107537,2023-12-29T13:19:16.851537,ACC456337,ACC692509,1049.03,deposit,retail,Sydney,pos,False,,,-0.08,11,0.14,UPI,100.151.229.184,D6288693
T107538,2023-09-20T04:20:44.578093,ACC823398,ACC608791,595.49,withdrawal,utilities,New York,web,False,,,0.92,2,0.19,card,220.51.227.60,D5868093
T107539,2023-05-24T10:55:19.607623,ACC505649,ACC798858,434.02,payment,other,London,web,False,,,0.83,3,0.08,card,58.128.63.89,D7307275
T107540,2023-08-24T02:52:59.419301,ACC603760,ACC647588,495.89,withdrawal,other,Toronto,pos,False,,,0.08,19,0.09,card,121.82.246.250,D7693001
T107541,2023-02-17T06:20:28.645205,ACC475454,ACC394463,362.16,payment,travel,Singapore,mobile,False,,,-0.7,14,0.25,card,40.98.7.152,D9111121
T107542,2023-08-30T11:57:36.084290,ACC112203,ACC558749,120.7,payment,online,Tokyo,atm,False,,,0.12,7,0.04,ACH,225.185.111.184,D6787279
T107543,2023-12-15T13:51:22.373421,ACC443917,ACC450923,218.14,payment,restaurant,New York,web,False,,,1.33,20,0.73,UPI,195.139.4.53,D3608302
T107544,2023-05-11T05:34:06.117901,ACC416629,ACC843162,257.48,withdrawal,utilities,Berlin,mobile,False,,,1.12,11,0.75,card,251.62.16.105,D1658415
T107545,2023-01-13T13:50:12.787020,ACC229318,ACC629868,1171.74,deposit,other,Dubai,atm,False,,,0.7,11,0.04,ACH,12.165.51.67,D1542385
T107546,2023-11-10T01:51:13.721575,ACC215247,ACC707899,1962.15,deposit,other,Singapore,pos,False,,,0.42,12,0.91,card,182.23.47.198,D3298982
T107547,2023-03-05T06:18:50.242566,ACC719434,ACC845654,28.33,transfer,online,Singapore,pos,False,,,0.84,17,0.47,UPI,154.201.35.181,D5241461
T107548,2023-01-12T01:21:37.816449,ACC617483,ACC231183,191.86,withdrawal,other,Sydney,atm,False,,,0.25,6,0.01,ACH,11.102.102.128,D9633637
T107549,2023-08-21T09:06:58.625342,ACC978796,ACC873976,203.77,withdrawal,utilities,London,pos,False,,,-1.96,3,0.24,UPI,147.60.25.205,D5008572
T107550,2023-04-23T09:29:51.682241,ACC272274,ACC819145,0.01,withdrawal,grocery,Dubai,mobile,False,,,0.19,14,0.05,card,17.111.6.128,D9585367
